	#	-	_	a	b	c	c͡ç	d	d̪	d͡z	d͡ʑ	d͡ʒ	e	f	h	i	j	k	l	l̪	m	n	n̪	o	p	p͡f	q	q͡χ	r	s	s̪	t	t̪	t͡s	t͡ɕ	t͡ɬ	t͡ʃ	u	v	w	x	y	z	æ	ç	ð	ø	ħ	ŋ	œ	ɐ	ɑ	ɒ	ɔ	ɕ	ɖ	ɖ͡ʐ	ɘ	ə	ɛ	ɜ	ɟ	ɟ͡ʝ	ɡ	ɢ	ɣ	ɤ	ɥ	ɦ	ɨ	ɪ	ɫ	ɬ	ɭ	ɮ	ɯ	ɱ	ɲ	ɳ	ɴ	ɵ	ɸ	ɹ	ɺ	ɻ	ɽ	ɾ	ʀ	ʁ	ʂ	ʃ	ʈ	ʈ͡ʂ	ʉ	ʊ	ʋ	ʌ	ʍ	ʎ	ʏ	ʐ	ʑ	ʒ	ʔ	ʕ	ʜ	ʝ	ʡ	ʰ	ʲ	ʷ	ʼ	ˀ	ˠ	ˤ	̃	̥	̪	̯	β	θ	χ
ə	0.0	0.04441627412283862	0.01965204323449511	0.017715292632134422	0.0	0.002447381302006853	0.0	2.053556760308856E-4	0.0	0.0	0.0	0.0024271844660194177	0.015928388073454883	0.0	6.087538808059902E-4	0.01865495215907431	0.002862868594331521	0.003909106958210383	0.005729327965314341	0.05633802816901409	0.007838339036840189	0.00660752695730413	0.01021102791014295	0.3767959259153887	0.0011846235858555953	0.0	4.576868506567804E-4	0.0	3.3736294630306446E-4	3.5445071953496066E-4	0.0	3.8818368852140797E-4	0.005842259006815967	0.0	0.01159823706796567	0.026212319790301447	0.0	0.0039541767404026465	0.0	9.000090000900005E-4	0.004992511233150276	0.0490521012859605	0.003099621846134771	0.012969495746005392	0.0	0.0	0.005099439061703214	0.0	0.005977796754910333	0.0	0.008985879332477537	0.02201770223259502	0.002619858527639508	0.011305958480671613	0.004266211604095563	0.0	0.0	0.0	0.8405831456678914	0.07399896444597857	0.5073529411764707	0.04897159647404506	0.0	8.183529283395628E-4	0.0	0.0	0.06092254134029591	0.0	0.0	0.00821176697903584	0.0999329717872159	0.008525149190110826	0.031585596967782695	0.0	0.02717391304347826	0.6778004998863895	0.0	0.0	0.0	0.0	0.01390820584144645	0.0	0.008116883116883116	0.0	0.0	0.0	0.008693384334521428	0.0	0.0010350895352447989	0.0	0.0	0.0	0.0	0.013012361743656473	0.02964426877470356	0.007651109410864574	0.5691808596918086	0.0	0.021496130696474637	0.47977598008711886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022423200538156823	0.0	0.0	0.015211053365445551	0.006839945280437757	0.003774297037176826	0.0	0.0	0.003241491085899514	0.0	0.01585100059441252	0.0053533190578158455	0.008643042350907518	0.001194172438500119
ɛ	0.0	0.03205174375891327	0.011560025432055946	0.011684554714812067	0.0	0.004894762604013706	0.0	0.0012321340561853137	0.0034904013961605585	0.020725388601036263	0.0	0.0	0.0806950569341144	0.0010161568946245303	0.003652523284835941	0.02450074361906073	0.0020820862504229245	0.002522004489167989	0.004180860947661818	0.0	0.006117728028753319	0.006326355597418848	0.0136147038801906	0.026458789723747468	5.923117929277976E-4	0.0	0.0	0.0	5.622715771717742E-4	7.089014390699213E-4	0.0	3.8818368852140797E-4	0.0	0.0	0.0023196474135931343	0.013106159895150724	0.0	0.0023725060442415877	0.0	9.000090000900005E-4	0.001248127808287569	0.002651464934376243	0.0012398487384539085	0.060697240091305234	0.0	0.0	0.020397756246812854	0.0	0.005977796754910333	0.016008537886873002	0.008985879332477537	0.010274927708544341	0.002619858527639508	0.020446946188448663	0.0	0.0	0.0	0.016313213703099513	0.01165501165501166	0.812456851915775	0.7279411764705883	0.029382957884427033	0.0	8.183529283395628E-4	0.0	0.0015850372483753364	0.04177545691906005	0.0	0.01219512195121951	0.008694812095449714	0.07677777100725124	0.006393861892583119	0.006317119393556537	0.00937207122774133	0.009057971014492754	0.03181095205635082	0.0	0.0015448787270199301	0.0	0.0	0.3365785813630041	0.0	0.0	0.0	0.017006802721088444	0.0	0.004346692167260714	0.0	0.0	0.0	0.0	0.0	0.016501650165016497	0.0	0.0038005472788081485	0.012751849018107624	0.030819140308191408	0.0	0.008598452278589856	0.031113876789047916	0.0	0.0	0.0031948881789137353	0.0	0.0	0.0	0.019157088122605363	0.0	0.0014948800358771212	0.0017896405379148133	0.0	0.0076055266827227755	0.0	0.003774297037176826	0.0	0.0	0.016207455429497572	0.0	0.013869625520110956	0.0	0.0	0.0
ɜ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00340367597004765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6397058823529411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɟ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6307541625857003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022722108611679163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɟ͡ʝ	0.0	4.8017593646312024E-5	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63279141709998E-4	0.0	0.0	1.7193504294077706E-4	0.0	3.783006733751984E-4	0.0	0.0	0.0	0.0	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1297647829721847E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.539709649871906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8131868131868132	0.0	0.0	0.0	0.0	0.0	0.0	4.83045116413873E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035599857600569613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɡ	0.0	0.014285234109777825	0.016762036876481125	0.0017432601792259936	0.016561582938664034	0.053842388644150765	0.03361344537815125	0.01827665516674882	0.034904013961605584	0.41658031088082886	0.02812939521800282	0.258495145631068	0.00803001382215494	0.015242353419367955	0.07061545017349487	0.0067054666746903056	0.030971032975040995	0.20505157499180335	0.01254258284298545	0.0	0.01758846808266579	0.013636810954436184	0.0136147038801906	0.009673105920509828	0.0011846235858555953	0.0	0.04164950340976701	0.019398642095053344	0.009221253865617096	0.011460573264963726	0.0	0.012033694344163647	0.021421616358325214	0.01571863640829158	0.025516121549524477	0.026212319790301447	0.026048807238826428	0.01118467135142463	0.022947183233258117	0.045900459004590034	0.05928607089365952	0.033143311679703046	0.019217655446035584	0.0057065781282423745	0.2913043478260869	0.0011887779362815018	0.017848036715961246	0.42323174238067834	0.09222886421861658	0.010672358591248666	0.0012836970474967909	0.0023485549048101358	0.007859575582918523	0.006494912318683693	0.0469283276450512	0.032392410920869974	0.0	0.016313213703099513	0.005136106831022087	0.0045305488436313416	0.0	1.0	0.956043956043956	0.964401647617229	1.0	1.0	0.010443864229765013	0.2964959568733154	1.0	0.011110037677519079	0.020108463835232467	0.014919011082693947	0.047378395451674035	0.028116213683223992	0.02717391304347826	0.024994319472847082	0.0	0.016993665997219232	0.024711696869851713	0.08733624454148473	0.0	0.08130081300813005	0.008116883116883116	0.43749999999999994	0.03401360544217689	0.025252525252525252	0.027818829870468575	0.0	0.03105268605734396	0.014094432699083857	0.01896094046264695	0.043440486533449174	0.0	0.026024723487312947	0.019762845849802372	0.022953328232593724	0.022708840227088408	0.0	0.02579535683576956	0.037336652146857496	0.0	0.0	0.07348242811501592	0.023285899094437266	0.30040322580645173	0.05154639175257733	0.05747126436781609	0.0	0.0	0.0035792810758296266	0.014239943040227845	0.010140702243630366	0.030779753761969904	0.0	0.008912655971479501	0.013846579894765993	0.012965964343598056	0.0	0.01585100059441252	0.01873661670235546	0.043215211754537596	0.03821351803200381
ɢ	0.0	4.561671396399642E-4	0.0011560025432055946	0.0	5.811081732864572E-4	0.0	0.0	6.160670280926569E-4	0.0	0.0	0.01406469760900141	0.0024271844660194177	3.949187125649971E-4	0.0	6.087538808059902E-4	3.438700858815541E-4	0.0	0.0016393029179591929	3.096934035305049E-4	0.0	3.8235800179708246E-4	7.029283997132055E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.1245431543435483E-4	2.3630047968997375E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.001370989854675075	3.3892943489165537E-4	3.824530538876353E-4	0.003600036000360002	0.004368447329006491	0.0	0.0012398487384539085	5.187798298402158E-4	0.0	0.0	0.0	0.07475560667050025	0.0	0.0	0.0	0.0	0.0	2.4055230809939606E-4	0.0	0.0	0.0	0.008156606851549756	7.901702816957057E-4	4.31480842250604E-4	0.0	0.0	0.0	0.0	0.8062234794908062	0.0015850372483753364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009057971014492754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2135423250326564E-4	0.0	0.0	0.0	7.601094557616296E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035599857600569613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001194172438500119
ɣ	0.0	0.002953082009248189	0.004046008901219582	3.2980597985356636E-4	2.905540866432286E-4	0.004894762604013706	0.0	0.003080335140463284	0.010471204188481674	0.0	0.01406469760900141	0.007281553398058252	0.0014480352794049892	0.0030484706838735907	0.005478784927253911	0.0011175777791150507	0.0065065195325716375	0.007818213916420767	0.0030969340353050497	0.0	0.004397117020666448	0.002530542238967539	0.00340367597004765	0.004552049844945801	0.0	0.0	0.0018307474026271215	0.009699321047526672	0.0	7.089014390699213E-4	0.0	0.0024261480532587996	0.001947419668938656	0.004912073877591118	0.004639294827186269	0.013106159895150724	0.0054839594187003	0.0020335766093499325	0.0038245305388763524	0.01710017100171001	0.013105341987019473	0.003977197401564365	0.003099621846134771	0.0010375596596804316	0.0	0.0	0.002549719530851607	0.01725129384703852	0.004269854824935953	0.0	0.0	0.0	0.0	0.002405523080993961	0.004266211604095563	0.004627487274409997	0.0	0.016313213703099513	0.0019754257042392644	2.15740421125302E-4	0.0	0.00979431929480901	0.0	0.004910117570037377	0.0	0.8437153273101918	0.0034812880765883376	0.0	0.07317073170731705	9.66090232827746E-4	0.001828042166839315	0.006393861892583119	0.0	0.01874414245548266	0.0	0.01590547602817541	0.0	0.0	0.0	0.04366812227074236	0.0	0.0	0.0	0.06944444444444443	0.0	0.0	0.001738676866904286	0.0	0.009315805817203187	0.0	0.002949479627522859	0.0	0.0	0.013012361743656473	0.0030404378230465185	0.015302218821729148	0.0032441200324412013	0.0	0.0	0.0	0.0	0.0	0.0	0.005174644243208282	0.0	0.05154639175257733	0.0	0.0	0.0	0.0	0.0071199715201139225	0.0038027633413613877	0.0	0.0	0.0	0.0013846579894765995	0.0	0.0	0.00396275014860313	0.0	0.0	0.020300931454502024
ɤ	0.0	0.005017838536039605	0.0028900063580139866	9.423027995816182E-5	0.0	0.0	0.0	6.160670280926569E-4	0.0	0.0	0.0	0.0	0.007635095109589944	0.0	0.0	0.00816691453968691	5.205215626057311E-4	0.0012610022445839946	0.0017033137194177772	0.0	0.0015294320071883298	0.0012652711194837696	0.00340367597004765	0.013656149534837405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.763673770428159E-4	0.0	0.0	0.0	0.026212319790301447	0.0	0.0103938360033441	0.002677171377213447	0.0027000270002700017	0.002496255616575138	0.009280127270316851	0.0018597731076808628	0.0015563394895206472	0.0	0.0	0.0	0.011500862564692347	0.0017079419299743813	0.0	6.418485237483954E-4	0.0	0.0	0.004570493853888525	0.0	0.0	0.0	0.08972267536704731	0.04069376950732884	0.011434242319641004	0.0	0.0	0.0	0.0	0.0	0.0	0.8971279373368146	0.0	0.0	0.025118346053521395	0.010358905612089452	0.0	0.0	0.0	0.0	0.934560327198364	0.0	0.0	0.0	0.0	0.0	0.08130081300813005	0.008116883116883116	0.0	0.0	0.0	0.0026080153003564285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006840985101854667	0.005100739607243048	0.0016220600162206006	0.0	0.008598452278589856	0.012445550715619164	0.0	0.0	0.0	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	0.0	0.0035599857600569613	0.0012675877804537957	0.0	0.0	0.008912655971479501	0.0	0.0	0.0	0.0	0.0	0.0	0.0035825173155003575
ɥ	0.0	1.2004398411578004E-4	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31639570854999E-4	0.0	0.0	2.579025644111656E-4	0.0	0.0	4.6454010529575746E-4	0.0	0.0	1.4058567994264107E-4	0.0	5.690062306182251E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023196474135931343	0.0	0.0	3.3892943489165537E-4	0.0011473591616629059	0.001800018000180001	6.240639041437845E-4	0.002651464934376243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9508514084785285E-4	4.31480842250604E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8652291105121294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032441200324412013	0.0	0.0	0.006222775357809582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɦ	0.0	5.762111237557442E-4	0.002312005086411189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010161568946245303	0.03043769404029951	8.596752147038853E-5	7.807823439085967E-4	0.0012610022445839946	7.742335088262624E-4	0.0	7.647160035941649E-4	5.623427197705643E-4	0.0	8.535093459273378E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023196474135931343	0.0	0.0	0.0	3.824530538876353E-4	0.0	0.004992511233150276	0.0013257324671881216	6.199243692269542E-4	5.187798298402158E-4	0.0	0.0	0.0	0.005750431282346174	0.0025619128949615714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016367058566791257	0.0	0.011095260738627355	0.0	0.0	0.7932926829268293	0.0	0.0	0.0	0.0031585596967782683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001738676866904286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005100739607243048	0.0032441200324412013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɨ	0.0	0.017046245744440768	0.006936015259233567	5.1826653976989E-4	0.0	0.0	0.0	8.214227041235424E-4	0.0	0.0	0.0	0.0	6.581978542749952E-4	0.0	0.0018262616424179704	0.04504698125048359	0.00702704109517737	0.0034047060603767856	0.004800247754722827	0.0	0.006308907029651859	0.004217570398279233	0.0068073519400953	0.01650118068792853	0.0	0.0	0.0	0.0	0.0	2.3630047968997375E-4	0.0	1.9409184426070399E-4	0.0	0.0	0.006958942240779403	0.0	0.0	7.908353480805294E-4	0.0	0.0	0.0056165751372940585	0.010605859737504972	0.004959394953815634	5.187798298402158E-4	0.0	0.0	0.002549719530851607	0.0	0.01366353543979505	0.0	0.0	0.0011742774524050679	0.001309929263819754	0.0016838661566957725	0.0	0.0	0.0	0.016313213703099513	0.02824858757062148	0.018985157059026574	0.0	0.00979431929480901	0.0	0.0	0.0	0.0015850372483753364	0.005221932114882507	0.0	0.0	0.8938749879238721	0.40960331484979584	0.0	0.006317119393556537	0.0	0.018115942028985508	0.03408316291751875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025252525252525252	0.007824045901069285	0.0	0.0	0.0	4.2135423250326564E-4	0.004344048653344918	0.0	0.019518542615484708	0.01748251748251748	0.002550369803621524	0.029197080291970805	0.0	0.008598452278589856	0.012445550715619164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.556629339878305E-4	0.0071199715201139225	0.010140702243630366	0.0	0.0	0.0	0.0	0.0	0.0	0.00792550029720626	0.0	0.0	0.0
ɪ	0.0	0.010851976164066517	0.008670019074041961	5.653816797489709E-4	0.0	0.002447381302006853	0.0	0.0	0.0	0.0	0.0	0.0	0.010267886526689923	0.0020323137892490606	0.0	0.006877401717631083	0.007287301876480235	0.002143703815792791	0.002787240631774545	0.028169014084507046	0.004205938019767907	0.004358156078221873	0.00340367597004765	0.0056900623061822515	1.974372643092659E-4	0.0	0.0	0.0	0.0	2.3630047968997375E-4	0.0	9.704592213035199E-5	0.0	0.0019648295510364473	0.004639294827186269	0.0	6.854949273375375E-4	3.3892943489165537E-4	3.824530538876353E-4	0.0	6.240639041437845E-4	0.002651464934376243	0.0012398487384539085	0.0	0.0	0.0023775558725630036	0.012748597654258034	0.0	0.012809564474807859	0.008004268943436501	0.0	0.0010274927708544342	0.0	0.0012027615404969804	0.0	0.0	0.0	0.0	0.0025680534155110434	0.035597169485674825	0.07352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004347406047724857	0.7317652793857778	0.0021312872975277064	0.0031585596967782683	0.0	0.0	0.024994319472847082	0.0	0.0	0.0	0.0	0.01390820584144645	0.0	0.0	0.0	0.0	0.0	0.007824045901069285	0.0	0.0010350895352447989	0.0	4.2135423250326564E-4	0.0	0.0	0.006506180871828237	0.0030404378230465185	0.0	0.009732360097323603	0.0	0.01719690455717971	0.09334163036714375	0.0	0.0	0.0	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	0.0017896405379148133	0.0035599857600569613	0.0012675877804537957	0.0	0.001887148518588413	0.0	0.0	0.003241491085899514	0.0	0.01585100059441252	0.0	0.0	0.0
ɫ	0.0	0.0011764310443346446	5.780012716027973E-4	0.0	0.0	0.0	0.0	2.053556760308856E-4	0.0	0.0	0.0	0.0	1.31639570854999E-4	0.0	0.0	8.596752147038853E-5	5.205215626057311E-4	5.044008978335978E-4	0.06039021368844848	0.4394366197183099	0.0026765060125795766	0.0018276138392543338	0.0	0.0017070186918546756	0.0	0.0	0.0	0.0	4.498172617374193E-4	0.0	0.0	9.704592213035199E-5	0.0	0.0	0.0	0.013106159895150724	0.0	1.1297647829721847E-4	0.0	0.020700207002070013	6.240639041437845E-4	0.0	0.0	0.0	0.0	0.0011887779362815018	0.002549719530851607	0.0	8.539709649871906E-4	0.0	0.0	0.0	0.0	9.622092323975843E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8175618073316283	0.015792798483891347	0.00937207122774133	0.009057971014492754	0.0	0.0	0.0015448787270199301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025252525252525252	0.0026080153003564285	0.0	0.0	0.0	0.0	0.0	0.008250825082508248	0.0	0.0	0.002550369803621524	0.0	0.0	0.4957007738607051	0.0	0.0	0.0	0.0015974440894568676	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	0.0	0.0	0.0012675877804537957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɬ	0.0	0.0016566069807977648	0.0034680076296167836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.087538808059902E-4	0.0	0.0	0.0	0.01378135645710747	0.08450704225352114	0.0030588640143766597	0.003092884958738103	0.0	0.0014225155765455629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015850372483753364	0.0	0.0	0.0	0.0	0.0	0.0	0.8142766898294378	0.0	0.0	0.0045444217223358325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006085369034165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05588993981083405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012675877804537957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɭ	0.0	2.640967650547161E-4	0.0011560025432055946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.435140796558463E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8837863167760075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026080153003564285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɮ	0.0	0.0	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009290802105915149	0.0	0.0	5.623427197705643E-4	0.0	5.690062306182251E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01289767841788478	0.006222775357809582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɯ	0.0	9.603518729262405E-5	0.0017340038148083918	9.423027995816182E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.949187125649971E-4	0.0	0.0	0.002493058122641267	0.0	0.0	0.0	0.0	1.9117900089854123E-4	0.0	0.0	0.0017070186918546756	1.974372643092659E-4	0.0	4.576868506567804E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.778588697833107E-4	0.0	0.0	0.0	0.002651464934376243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005728734542293866	2.15740421125302E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.06962576153176675	0.0	0.0	0.0	6.093473889464383E-4	0.0	0.0	0.0	0.0	0.5721426948420814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69338433452143E-4	0.0	0.0	0.0	4.2135423250326564E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ɱ	0.0	7.202639046946803E-5	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010161568946245303	0.0	0.0	0.0	0.0	0.0	0.0	9.558950044927061E-4	4.2175703982792317E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.1245431543435483E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.240639041437845E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021312872975277064	0.0	0.0	0.0	0.0	0.9921875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011077263915812796	0.0	0.0	0.0	0.0	0.0	0.0
